sku_id,Label_Key_Group,Sum of cost,SKU Category,labels_key,labels_value
BB77-5FDA-69D9,Kubernetes Namespace Label,0.004115,Compute,k8s-namespace-labels/pgs.com/app-workspace,app-ws-webknossos
D973-5D65-BAB2,Kubernetes Namespace Label,1.152608,Storage,k8s-namespace-labels/kubernetes.io/metadata.name,app-ws-webknossos
D973-5D65-BAB2,Kubernetes Namespace Label,1.152608,Storage,k8s-namespace-labels/pgs.com/app-workspace,app-ws-webknossos
143F-A1B0-E0BE,Google System Label,0.22212000000000004,Storage,goog-resource-type,audited_resource
154C-7366-C5C3,Kubernetes Pod/Resource Label,0.020432999999999996,Storage,k8s-label/config_id,b6fe24d1-dc52-417b-9f8d-cf2ccc836020
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,1.8404479999999999,Compute,k8s-label/config_id,b6fe24d1-dc52-417b-9f8d-cf2ccc836020
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,0.7668429999999999,Orchestration - Cloud Composer,k8s-label/config_id,b6fe24d1-dc52-417b-9f8d-cf2ccc836020
CF4E-A0C7-E3BF,Kubernetes General Key,1389.282105,Compute,k8s-workload-type,batch/v1-Job
F449-33EC-A5EF,Kubernetes General Key,711.0180419999999,Compute,k8s-workload-type,batch/v1-Job
143F-A1B0-E0BE,Google System Label,0.12537899999999996,Storage,goog-resource-type,bigquery_dataset
143F-A1B0-E0BE,Google System Label,0.014045999999999987,Storage,goog-resource-type,bigquery_dts_config
143F-A1B0-E0BE,Google System Label,0.025887999999999974,Storage,goog-resource-type,bigquery_project
143F-A1B0-E0BE,Google System Label,0.147908,Storage,goog-resource-type,bigquery_resource
143F-A1B0-E0BE,Google System Label,0.000029999999999999997,Storage,goog-resource-type,bigquery_table
143F-A1B0-E0BE,Google System Label,0.067224,Storage,goog-resource-type,build
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
14F9-7705-2FD4,Google System Label,0,Egress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
154C-7366-C5C3,Google System Label,28.362141999999984,Storage,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
6AE1-525F-8B80,Google System Label,1.228876,Storage,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
93F4-2190-D5EF,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
984A-1F27-2D1F,Google System Label,0,Egress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
B701-3D6E-BFF1,Google System Label,2554.5150240000007,Compute,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
D011-1819-740D,Google System Label,0.0008919999999999999,Egress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
D31D-6EF4-950B,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
D7FD-FC38-57D9,Google System Label,1064.3759670000002,Orchestration - Cloud Composer,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
DE9E-AFBC-A15A,Google System Label,74.34422899999998,Egress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
E926-D07C-E1A4,Google System Label,0,Ingress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
F274-1692-F213,Google System Label,1.9529189999999996,Egress,goog-gke-cluster-id-base32,bwma47ckmrferp4tgks7voif4h6df5c5lxgu47e2bgbs2qxihs6a
154C-7366-C5C3,Kubernetes Pod/Resource Label,1.374805,Storage,k8s-label/config_id,c0c755bf-537f-4ae1-b203-7c1e4d6643c0
B701-3D6E-BFF1,Kubernetes Pod/Resource Label,123.83195699999999,Compute,k8s-label/config_id,c0c755bf-537f-4ae1-b203-7c1e4d6643c0
D7FD-FC38-57D9,Kubernetes Pod/Resource Label,51.596362,Orchestration - Cloud Composer,k8s-label/config_id,c0c755bf-537f-4ae1-b203-7c1e4d6643c0
027D-B6C7-CCA2,Google System Label,0,Data Analytics/Processing,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
14F9-7705-2FD4,Google System Label,0,Egress,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
154C-7366-C5C3,Google System Label,0.000446,Storage,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
4DBF-185F-A415,Google System Label,0.000861,Management & Operations,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
7870-010B-2763,Google System Label,0.000015,Management & Operations,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
9E4E-F9A7-5EAE,Google System Label,0.007159,Network - Other,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
B701-3D6E-BFF1,Google System Label,0.040222,Compute,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
C40A-084F-09B4,Google System Label,0.000259,Network - Other,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
D7FD-FC38-57D9,Google System Label,0.016759,Orchestration - Cloud Composer,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
DE9E-AFBC-A15A,Google System Label,0.000016,Egress,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
E5F0-6A5D-7BAD,Google System Label,0,Storage,goog-composer-environment-uuid,c14386e4-5f9c-465b-aba8-11e3a31bd03c
22EB-AAE8-FBCD,Google System Label,0,Egress,goog-composer-environment-uuid,c54ee61e-61d5-437c-b244-eaa7bcbdecc7
4DBF-185F-A415,Google System Label,0.000051000000000000006,Management & Operations,goog-composer-environment-uuid,c54ee61e-61d5-437c-b244-eaa7bcbdecc7
7870-010B-2763,Google System Label,0,Management & Operations,goog-composer-environment-uuid,c54ee61e-61d5-437c-b244-eaa7bcbdecc7
E5F0-6A5D-7BAD,Google System Label,0,Storage,goog-composer-environment-uuid,c54ee61e-61d5-437c-b244-eaa7bcbdecc7
027D-B6C7-CCA2,Google System Label,0,Data Analytics/Processing,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
14F9-7705-2FD4,Google System Label,0,Egress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
154C-7366-C5C3,Google System Label,66.77135299999999,Storage,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
2F99-3A90-373B,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
6AE1-525F-8B80,Google System Label,2.197348,Storage,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
761A-BA86-D467,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
93F4-2190-D5EF,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
984A-1F27-2D1F,Google System Label,0,Egress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
B701-3D6E-BFF1,Google System Label,6013.309238999998,Compute,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
D011-1819-740D,Google System Label,0.000006,Egress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
D31D-6EF4-950B,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
D72A-E5E4-973E,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
D7FD-FC38-57D9,Google System Label,2505.534475,Orchestration - Cloud Composer,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
DE9E-AFBC-A15A,Google System Label,194.15795699999998,Egress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
E926-D07C-E1A4,Google System Label,0,Ingress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
F274-1692-F213,Google System Label,5.213221,Egress,goog-composer-environment-uuid,c8c60b91-0967-4169-99c3-dbe5a6dd5ebd
5D0E-3A17-3010,Google System Label,-0.000072,Storage,goog-dataplex-workload-type,CATALOG
123C-0EFC-B7C8,Customer,0,Ingress,customer,cdr
2F99-3A90-373B,Customer,0,Ingress,customer,cdr
489B-BB53-0D77,Customer,0,Storage,customer,cdr
6C67-1253-BB04,Customer,0,Egress,customer,cdr
761A-BA86-D467,Customer,0,Ingress,customer,cdr
92CB-C25F-B1D1,Customer,0,Network - Other,customer,cdr
9798-9DA8-6EEB,Customer,0,Licensing,customer,cdr
9C76-A3FB-C60A,Customer,0,Ingress,customer,cdr
CF4E-A0C7-E3BF,Customer,265.159131,Compute,customer,cdr
DFA5-B5C6-36D6,Customer,0,Egress,customer,cdr
E926-D07C-E1A4,Customer,0,Ingress,customer,cdr
F274-1692-F213,Customer,0.000406,Egress,customer,cdr
F449-33EC-A5EF,Customer,142.16299900000004,Compute,customer,cdr
143F-A1B0-E0BE,Google System Label,0,Storage,goog-resource-type,certificatemanager.googleapis.com/Project
2E27-4F75-95CD,Kubernetes Namespace Label,72.79910099999998,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
5B01-D157-A097,Kubernetes Namespace Label,0.274238,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
6C71-E844-38BC,Kubernetes Namespace Label,19.992474,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
79E9-0431-3CD3,Kubernetes Namespace Label,0.6353409999999999,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
BB77-5FDA-69D9,Kubernetes Namespace Label,0.9927199999999997,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
CEE0-1AE0-3422,Kubernetes Namespace Label,2.3065189999999998,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
CF4E-A0C7-E3BF,Kubernetes Namespace Label,24.489822999999998,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
F449-33EC-A5EF,Kubernetes Namespace Label,6.764265999999999,Compute,k8s-namespace-labels/kubernetes.io/metadata.name,cert-manager
143F-A1B0-E0BE,Google System Label,677.012409,Storage,goog-resource-type,cloud_composer_environment
143F-A1B0-E0BE,Google System Label,176.39662600000003,Storage,goog-resource-type,cloud_run_revision
108E-9EAE-92D9,Google System Label,0,Egress,goog-managed-by,cloudfunctions
22EB-AAE8-FBCD,Google System Label,0.000001,Egress,goog-managed-by,cloudfunctions
4DBF-185F-A415,Google System Label,0.000031,Management & Operations,goog-managed-by,cloudfunctions
546B-E8F2-6FF5,Google System Label,0,Egress,goog-managed-by,cloudfunctions
6D32-700C-60C3,Google System Label,0,Egress,goog-managed-by,cloudfunctions
72BD-5309-1C4C,Google System Label,0,Egress,goog-managed-by,cloudfunctions
769A-FA0B-B049,Google System Label,5.7396460000000005,Compute,goog-managed-by,cloudfunctions
7870-010B-2763,Google System Label,0.000006,Management & Operations,goog-managed-by,cloudfunctions
8502-299A-ABAF,Google System Label,0.783847,Storage,goog-managed-by,cloudfunctions
92DF-0F0E-630F,Google System Label,0.0037760000000000007,Compute,goog-managed-by,cloudfunctions
AD70-830E-0384,Google System Label,27.624870000000005,Compute,goog-managed-by,cloudfunctions
E5F0-6A5D-7BAD,Google System Label,0,Storage,goog-managed-by,cloudfunctions
143F-A1B0-E0BE,Google System Label,0.6464109999999998,Storage,goog-resource-type,cloudsql_database
0018-A5A0-9D6D,Other Application/User Defined Labels,0.09255899999999989,Storage,productname,common-saved-search-data
55B3-2F73-B6A3,Other Application/User Defined Labels,0,Storage,productname,common-saved-search-data
22EB-AAE8-FBCD,Google System Label,0.000012999999999999998,Egress,goog-composer-version,composer-1-14-5-airflow-1-10-12
4DBF-185F-A415,Google System Label,0.13983800000000002,Management & Operations,goog-composer-version,composer-1-14-5-airflow-1-10-12
7870-010B-2763,Google System Label,0.013082,Management & Operations,goog-composer-version,composer-1-14-5-airflow-1-10-12
D973-5D65-BAB2,Google System Label,0.6861359999999999,Storage,goog-composer-version,composer-1-14-5-airflow-1-10-12
E5F0-6A5D-7BAD,Google System Label,0.821315,Storage,goog-composer-version,composer-1-14-5-airflow-1-10-12
108E-9EAE-92D9,Google System Label,0,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
14F9-7705-2FD4,Google System Label,0,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
154C-7366-C5C3,Google System Label,47.58918200000001,Storage,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
1F8B-71B0-3D1B,Google System Label,0,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
22EB-AAE8-FBCD,Google System Label,0.000414,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
4DBF-185F-A415,Google System Label,487.0992770000001,Management & Operations,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
6AE1-525F-8B80,Google System Label,2.1975500000000006,Storage,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
72BD-5309-1C4C,Google System Label,0,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
7870-010B-2763,Google System Label,26.280270000000005,Management & Operations,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
8502-299A-ABAF,Google System Label,3.9880880000000003,Storage,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
8878-37D4-D2AC,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
93F4-2190-D5EF,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
984A-1F27-2D1F,Google System Label,0,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
B701-3D6E-BFF1,Google System Label,4286.511078,Compute,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
D011-1819-740D,Google System Label,0.0008919999999999999,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
D31D-6EF4-950B,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
D7FD-FC38-57D9,Google System Label,1786.034279,Orchestration - Cloud Composer,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
DE9E-AFBC-A15A,Google System Label,113.328381,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
E5F0-6A5D-7BAD,Google System Label,61.571800999999994,Storage,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
E926-D07C-E1A4,Google System Label,0,Ingress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
F274-1692-F213,Google System Label,2.6674230000000003,Egress,goog-composer-version,composer-2-0-0-preview-5-airflow-2-1-4
108E-9EAE-92D9,Google System Label,0,Egress,goog-composer-version,composer-2-0-3-airflow-2-2-3
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-3-airflow-2-2-3
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
14F9-7705-2FD4,Google System Label,0,Egress,goog-composer-version,composer-2-0-3-airflow-2-2-3
154C-7366-C5C3,Google System Label,66.77135299999999,Storage,goog-composer-version,composer-2-0-3-airflow-2-2-3
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
22EB-AAE8-FBCD,Google System Label,0.000001,Egress,goog-composer-version,composer-2-0-3-airflow-2-2-3
2F99-3A90-373B,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-3-airflow-2-2-3
4DBF-185F-A415,Google System Label,584.395102,Management & Operations,goog-composer-version,composer-2-0-3-airflow-2-2-3
6AE1-525F-8B80,Google System Label,2.197348,Storage,goog-composer-version,composer-2-0-3-airflow-2-2-3
761A-BA86-D467,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
7870-010B-2763,Google System Label,33.963016,Management & Operations,goog-composer-version,composer-2-0-3-airflow-2-2-3
8502-299A-ABAF,Google System Label,3.8695489999999992,Storage,goog-composer-version,composer-2-0-3-airflow-2-2-3
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
8878-37D4-D2AC,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-3-airflow-2-2-3
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-composer-version,composer-2-0-3-airflow-2-2-3
93F4-2190-D5EF,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
984A-1F27-2D1F,Google System Label,0,Egress,goog-composer-version,composer-2-0-3-airflow-2-2-3
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-composer-version,composer-2-0-3-airflow-2-2-3
B701-3D6E-BFF1,Google System Label,6013.309238999998,Compute,goog-composer-version,composer-2-0-3-airflow-2-2-3
D011-1819-740D,Google System Label,0.000006,Egress,goog-composer-version,composer-2-0-3-airflow-2-2-3
